,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.2400984913110733,0.18927830457687378,1.945896863937378,1.5566246509552002,10048
1,0.23994404077529907,0.06188566982746124,1.9457839727401733,1.556675672531128,10048
2,0.23977389931678772,0.052071429789066315,1.9455007314682007,1.5568935871124268,10048
3,0.23953625559806824,0.049268029630184174,1.9450041055679321,1.557382583618164,10048
4,0.2394355684518814,0.03642701357603073,1.944259762763977,1.558139443397522,10048
5,0.23910771310329437,0.029595403000712395,1.943238615989685,1.5590951442718506,10048
6,0.23886394500732422,0.03110608272254467,1.9419180154800415,1.5603909492492676,10048
7,0.23863406479358673,0.03357437625527382,1.940273404121399,1.5618791580200195,10048
8,0.23829662799835205,0.03316466137766838,1.9383208751678467,1.563616394996643,10048
9,0.23803377151489258,0.031221214681863785,1.9360390901565552,1.5656813383102417,10048
10,0.22347907721996307,0.009618749842047691,1.9351691007614136,1.5493650436401367,20096
11,0.22326332330703735,0.006976804230362177,1.9325677156448364,1.5503031015396118,20096
12,0.22262631356716156,0.00878132227808237,1.9294824600219727,1.5516984462738037,20096
13,0.22207099199295044,0.008298443630337715,1.925873041152954,1.5535297393798828,20096
14,0.22154583036899567,0.005911897402256727,1.9216822385787964,1.5562012195587158,20096
15,0.22092872858047485,0.005390048027038574,1.916831612586975,1.55899178981781,20096
16,0.22087028622627258,0.00484880618751049,1.9113441705703735,1.562665581703186,20096
17,0.21981008350849152,0.003554405877366662,1.9050445556640625,1.567407250404358,20096
18,0.21920019388198853,0.003632079344242811,1.898181676864624,1.5721757411956787,20096
19,0.21855878829956055,0.0045894137583673,1.8907268047332764,1.5767829418182373,20096
20,0.19440720975399017,0.0037402452435344458,1.8838404417037964,1.5065736770629883,30144
21,0.19313156604766846,0.003161743050441146,1.87477445602417,1.5080623626708984,30144
22,0.19145187735557556,0.002747800201177597,1.864403486251831,1.510487675666809,30144
23,0.18957549333572388,0.002894830424338579,1.852942943572998,1.5144336223602295,30144
24,0.18773511052131653,0.0024913321249186993,1.8399666547775269,1.5205411911010742,30144
25,0.18613167107105255,0.0018426512833684683,1.8256254196166992,1.5286849737167358,30144
26,0.18395385146141052,0.0018636967288330197,1.8097741603851318,1.5374937057495117,30144
27,0.18192137777805328,0.0020416141487658024,1.7925961017608643,1.546524167060852,30144
28,0.1798844039440155,0.0018027136102318764,1.7740918397903442,1.5574989318847656,30144
29,0.1777791678905487,0.0016950208228081465,1.754602313041687,1.568453073501587,30144
30,0.10827917605638504,0.0015374303329735994,1.7477409839630127,1.3852062225341797,40192
31,0.10499398410320282,0.0015209997072815895,1.7193870544433594,1.3927793502807617,40192
32,0.10188420116901398,0.0017447005957365036,1.6805765628814697,1.4077417850494385,40192
33,0.09838609397411346,0.0015336584765464067,1.6308250427246094,1.4305671453475952,40192
34,0.09526215493679047,0.0013227375457063317,1.572263240814209,1.4615447521209717,40192
