,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.22889578223797927,0.08232715360488102,1.8894719056263092,1.6114929914474487,10048
1,0.22264486547132398,0.030086133433327934,1.765186646941361,1.7252726554870605,10048
2,0.2182944085045605,0.022651959382661967,1.692914490866813,1.7842144966125488,10048
3,0.21634246896252415,0.02218473520853622,1.6748680362276211,1.8074994087219238,10048
4,0.21408079736599117,0.022301018423442343,1.6154820087609019,1.8712881803512573,10048
5,0.21314027479547223,0.022332281805574894,1.6366673745926779,1.8528766632080078,10048
6,0.21308885347454032,0.02231580888330462,1.6330251792433914,1.8606159687042236,10048
7,0.21307445866215952,0.0221383411461001,1.6403631719813985,1.8516149520874023,10048
8,0.2123063812655201,0.02211705514876421,1.6346095857346894,1.8629480600357056,10048
9,0.21164164924697512,0.0220294932888192,1.6011257384233415,1.897495150566101,10048
10,0.13466314032116228,0.00031295462238654616,1.396706637683188,1.5337074995040894,20096
11,0.12750526443776336,0.00027704004068179706,1.2218694481880041,1.6532752513885498,20096
12,0.12463486862256173,0.0002617447499936939,1.1813932643954161,1.6971758604049683,20096
13,0.12187783460720045,0.00025560756794973735,1.1459552820321102,1.7446343898773193,20096
14,0.12183929482700338,0.000251274949645866,1.1651877212296626,1.7414356470108032,20096
15,0.1197958497573758,0.00024392066004522557,1.1043450621662625,1.7941290140151978,20096
16,0.11930278460584154,0.0002446299436811549,1.1023649689118573,1.808800220489502,20096
17,0.11838898073235278,0.0002495317526878515,1.094883371310629,1.82040536403656,20096
18,0.11689298124064448,0.0002442822405083363,1.067362181320312,1.855191946029663,20096
19,0.11700402428307066,0.0002434770034956186,1.0730618403595724,1.8688424825668335,20096
20,0.0774835077274567,5.463508473642769e-05,0.916466975098203,1.0063941478729248,30144
21,0.07000805375575544,4.003612974692996e-05,0.8427214290306067,1.0478605031967163,30144
22,0.06682680554948985,4.117629057606797e-05,0.7973517215555641,1.0968748331069946,30144
23,0.06616599605030196,3.864485131616327e-05,0.7868601372287531,1.1228641271591187,30144
24,0.06296087516127688,4.029189017708365e-05,0.7707898715499101,1.1377464532852173,30144
25,0.06320154530761443,4.154860125622198e-05,0.7664828456131516,1.150916576385498,30144
26,0.06106742342435725,4.934947360864029e-05,0.7449927083246267,1.1693074703216553,30144
27,0.06020710180412717,4.5256166825189434e-05,0.7475219230363324,1.1928898096084595,30144
28,0.060008425500605755,8.195197216273474e-05,0.7200555672311479,1.2265859842300415,30144
29,0.05960921657117452,3.925522792029647e-05,0.7303962633488285,1.2212632894515991,30144
30,0.033513778357938596,7.216643715892248e-05,0.5074271977327431,0.61009281873703,40192
31,0.028620599597028108,2.8101631944812242e-05,0.5186973601389843,0.6462361812591553,40192
32,0.026416776434868384,1.9479432943522034e-05,0.5106188763099112,0.6482838988304138,40192
33,0.02669957617096081,2.7696071764734902e-05,0.5054431583281536,0.6750140190124512,40192
34,0.02574606585927355,2.3621813470179255e-05,0.49565282843674824,0.6759052872657776,40192
35,0.024309339055162707,3.7306402528177326e-05,0.49566439847657634,0.6881806254386902,40192
36,0.024241366889327765,1.7742042728291178e-05,0.5090986506384649,0.6929932832717896,40192
37,0.023561050970059862,1.7506832669088073e-05,0.5008858560946337,0.6961650252342224,40192
38,0.023361412833510026,5.18355801913151e-05,0.4917047440436236,0.7139997482299805,40192
39,0.023374100292848934,1.8007282935408293e-05,0.5249588769522442,0.7082566022872925,40192
40,0.03624946409895732,4.779560784844513e-05,0.5933152203252361,0.451596736907959,50240
41,0.027848993511099346,5.437392445664781e-05,0.608028023960484,0.542160153388977,50240
42,0.02624784104502315,4.2302949191687464e-05,0.6326710938648054,0.5861514210700989,50240
43,0.024030319400202886,2.2634324042280768e-05,0.6238286999190689,0.5969347953796387,50240
44,0.02332679194451612,3.327175101534012e-05,0.6203070132975366,0.6281431317329407,50240
45,0.022420779855293074,3.9456735761933675e-05,0.6201866440902091,0.6422702074050903,50240
46,0.0219945245345307,3.158199099564215e-05,0.6122345694690753,0.6542932391166687,50240
47,0.02201294194266295,4.259181186906896e-05,0.6140120870368496,0.6681535840034485,50240
48,0.021086092860360815,4.7016949749585636e-05,0.6141888697625725,0.6812872290611267,50240
49,0.020984146217548637,2.689882583894313e-05,0.6042559160168763,0.682512104511261,50240
50,0.011599906189307856,2.0128264386990722e-05,0.42536623676301566,0.3928285241127014,60288
51,0.008172224412203595,2.8703870763999886e-05,0.43400628746125347,0.42211130261421204,60288
52,0.0063242860980759,7.865071940388219e-06,0.47958554759336885,0.42575690150260925,60288
53,0.0034326577594705446,1.2536591588761705e-05,0.48946241294122805,0.44160598516464233,60288
54,0.0020295674230452554,4.0058980034830993e-05,0.4892545077641299,0.45063355565071106,60288
55,0.000993609558909562,9.399837686568546e-06,0.5012378354740751,0.4530188739299774,60288
56,0.0006591275269106315,1.1501129649917232e-05,0.4959698379229588,0.46039488911628723,60288
57,-0.00010964641596671123,1.4104736961399116e-05,0.5067369945489677,0.4786466360092163,60288
58,0.00024072959378456613,1.4407981603048388e-05,0.5014699931926788,0.46637409925460815,60288
59,-0.00013532026546301355,1.6217945682989e-05,0.49588365805376866,0.4765116572380066,60288
60,-0.010852289848788908,5.415658124634812e-05,0.2962841201739706,0.27501416206359863,70336
61,-0.017488354203071755,1.370644035250155e-05,0.33996521833406135,0.31257742643356323,70336
62,-0.018127057096286186,1.841199182337593e-05,0.3296815224561342,0.3131924867630005,70336
63,-0.019318545951988477,3.9438316133591626e-05,0.3367142564362022,0.31511586904525757,70336
64,-0.019474143067457872,1.6222525490989635e-05,0.3467387545877581,0.3195783495903015,70336
65,-0.019940759500215767,1.4131454395427896e-05,0.3599433186137752,0.32363516092300415,70336
66,-0.019623574507155805,1.732647756485259e-05,0.3720329392725115,0.32914280891418457,70336
67,-0.019937601705692757,1.8636022304913442e-05,0.36987624113347123,0.3273408114910126,70336
