,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.2360407188327117,0.05179816756729677,1.8301237882322567,1.6549769639968872,10048
1,0.22592996930774706,0.015403180432084735,1.6631946738358516,1.8094719648361206,10048
2,0.22063196582310377,0.013008435571174712,1.5981981860604255,1.8840619325637817,10048
3,0.2192350188299871,0.012845918238103675,1.5570561502389848,1.9275404214859009,10048
4,0.2174327604644665,0.012762552788659075,1.5381701303895112,1.9602999687194824,10048
5,0.2181242955077416,0.012825886847949617,1.5779905976003903,1.9117634296417236,10048
6,0.21714509035324214,0.012736298203183586,1.5524960463973367,1.9450597763061523,10048
7,0.215741636640849,0.012619094075605415,1.552389336999055,1.9488393068313599,10048
8,0.21545700974477705,0.012648393715891963,1.5383715918109675,1.9632710218429565,10048
9,0.21513252698217228,0.01262964084996563,1.532740189770984,1.9745277166366577,10048
10,0.11124412385542183,0.00017882160062500894,1.5200973737771344,1.3954989910125732,20096
11,0.10656049596531328,0.00015807259173896595,1.4229306457148996,1.4491424560546875,20096
12,0.10439606521658268,0.00015687062553117857,1.4068023589006655,1.4596655368804932,20096
13,0.10179071609601141,0.00015469192512798497,1.3526656589690287,1.5096718072891235,20096
14,0.10067828057873639,0.00015412404260294665,1.350848004316828,1.5071731805801392,20096
15,0.09888469443395496,0.00015125043729851637,1.3213503960591213,1.5444040298461914,20096
16,0.09863192529957386,0.00015236618641512186,1.3208499216729668,1.5498414039611816,20096
17,0.09827863177652382,0.00016017099220033552,1.3160386169032685,1.5604733228683472,20096
18,0.09741526387949255,0.00015531847177890028,1.2765464790307792,1.595556378364563,20096
19,0.09701229846342259,0.00015847742562090486,1.3181932105380259,1.5667821168899536,20096
20,0.12059987028823442,4.573041421171166e-05,1.1174347041898471,1.2440017461776733,30144
21,0.11598356281685981,3.464108182554225e-05,1.0842810058669679,1.263879656791687,30144
22,0.11368804549276354,3.063196200496437e-05,1.0268423120686963,1.3035697937011719,30144
23,0.11228725409645374,2.7630951715266045e-05,1.0365286336582937,1.2986133098602295,30144
24,0.11039960062261789,3.4020705487917694e-05,1.0085962805778357,1.316697597503662,30144
25,0.10977944495322503,5.9348227403310736e-05,1.0228007097912442,1.3083314895629883,30144
26,0.1102889860760729,5.471450880878556e-05,1.0251883219002158,1.3000305891036987,30144
27,0.10890188208443059,2.6375386560349473e-05,1.0020757847151178,1.3223768472671509,30144
28,0.1083007048026534,3.235163586587251e-05,1.0014541621800441,1.33428955078125,30144
29,0.1087576407719712,5.6774365933219736e-05,1.0166846082848349,1.3135037422180176,30144
30,0.06996640338781912,3.8253139418131446e-05,0.7151912224900191,0.7574573755264282,40192
31,0.06427922933273444,5.10176546891196e-05,0.6927299901937983,0.7825034856796265,40192
32,0.06278026192953252,2.5632085598077235e-05,0.6908856527820514,0.8163652420043945,40192
33,0.06091290682103414,2.8152534150359795e-05,0.6897950870975568,0.8343400955200195,40192
34,0.061070573447972155,3.03116461216945e-05,0.6908847959178268,0.8316152691841125,40192
35,0.060966490198425045,1.8820682762278846e-05,0.6848438788371481,0.8494093418121338,40192
36,0.05906292838548684,4.4955526282659094e-05,0.6886988758661186,0.849075198173523,40192
37,0.05974918226029273,4.706025844194057e-05,0.6853300932865993,0.8682773113250732,40192
38,0.05873608912169269,2.460572965559735e-05,0.6643527473803539,0.876694917678833,40192
