,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.2349663135376136,0.05974250148602162,1.787097388012394,1.6932786703109741,10048
1,0.22217455048375068,0.017803140960420204,1.5744838410881674,1.8935328722000122,10048
2,0.21792480084603166,0.015052192773266583,1.5484628962103728,1.9183948040008545,10048
3,0.21673232754455155,0.01466939587644331,1.5220822885537604,1.9432507753372192,10048
4,0.21622606747706605,0.014549745681286332,1.5120024403948693,1.9633924961090088,10048
5,0.21509248215503468,0.01455654140567751,1.5106105113485058,1.9621912240982056,10048
6,0.21520727887678487,0.014813020539167485,1.508963539342212,1.9578490257263184,10048
7,0.21429265631588212,0.014419581051500645,1.5004469930745994,1.9753596782684326,10048
8,0.2143319357174692,0.014474701492270087,1.4966445823383938,1.9806642532348633,10048
9,0.21446630147517107,0.014444205823953555,1.5257714459091236,1.9438155889511108,10048
10,0.1258103478415187,0.00011580543100738333,1.3839719891548157,1.4860552549362183,20096
11,0.12157657235315081,0.00010115766513747516,1.2864650119641783,1.5421364307403564,20096
12,0.11956592495137956,9.755484747375894e-05,1.2351152103417997,1.5946438312530518,20096
13,0.11883833823773036,0.00010105964110483053,1.2463636646984488,1.5816705226898193,20096
14,0.11784479353624354,9.607153847036608e-05,1.249461782586043,1.5946687459945679,20096
15,0.11671197356561282,9.874680576115442e-05,1.2064778151785491,1.638397216796875,20096
16,0.11511623867932755,9.897780049996187e-05,1.1802103587776234,1.6813406944274902,20096
17,0.1148887435448872,9.830466254990512e-05,1.1914092486451386,1.6709496974945068,20096
18,0.11364631637987224,9.503192144921931e-05,1.155605981494211,1.7135001420974731,20096
19,0.11204731203378386,9.922969932567809e-05,1.1237484262247754,1.7522896528244019,20096
20,0.09880153753403219,4.806357277496775e-05,0.9779631641640025,1.0598251819610596,30144
21,0.09205045085400343,3.780605436893974e-05,0.9109062579027407,1.0876891613006592,30144
22,0.09161445405927433,2.5876680917758532e-05,0.8814441073851981,1.101335048675537,30144
23,0.08909243326871448,2.6711400081764107e-05,0.8757056379394167,1.1302369832992554,30144
24,0.0867368913267496,2.4701432925687452e-05,0.8400616900176759,1.1518802642822266,30144
25,0.08629967888615503,2.7825368274505447e-05,0.8248898331906386,1.1746629476547241,30144
26,0.08469056279938313,2.849409538235693e-05,0.8291317602251745,1.176729679107666,30144
27,0.08443860552469447,2.9536177614961167e-05,0.8108621879368071,1.1977486610412598,30144
28,0.08361462624387661,3.8445939383847966e-05,0.8034039918024829,1.2118284702301025,30144
29,0.08302542351625243,5.184095564678721e-05,0.8134042645335957,1.213095784187317,30144
