,Update/policy_loss,Update/value_loss,Update/entropy,Update/approx_kl,step
0,0.21708502548978112,0.026010537404377178,1.8105567670931482,1.6861634254455566,10048
1,0.20502858105631674,0.011065052690986947,1.6978110124351113,1.7921534776687622,10048
2,0.20095148745473404,0.010688399859692213,1.6163405631757846,1.8692561388015747,10048
3,0.19950688422129603,0.010583962871437999,1.5569893110329938,1.9347730875015259,10048
4,0.19728186436199174,0.01050488449926755,1.5587753721862843,1.9205456972122192,10048
5,0.19776697446752317,0.010843090054573148,1.586681342428657,1.8942229747772217,10048
6,0.19864232359442172,0.010414333574349286,1.5912849717079454,1.8912001848220825,10048
7,0.19814037785503516,0.010599394122014048,1.5772988287506589,1.915939450263977,10048
8,0.19710494591528252,0.01038164964277938,1.545245121998392,1.9430875778198242,10048
9,0.1980604249361167,0.010335640348553372,1.5726247456423037,1.915626049041748,10048
10,-0.012096352593463127,0.002310495182811769,1.7854812008560084,1.4264140129089355,20096
11,-0.014367688565876833,0.002356767179987117,1.86726648754375,1.4794355630874634,20096
12,-0.014210063095091824,0.0023568719328033497,1.8871765801101734,1.5060875415802002,20096
13,-0.0139822385149302,0.0023315567136300286,1.896678976192596,1.5190343856811523,20096
14,-0.013854459877226763,0.0022883726917095784,1.901309508806581,1.527856707572937,20096
15,-0.013666123673794377,0.0023187909260700885,1.9056314047734448,1.5365166664123535,20096
16,-0.013740776171967102,0.002314328330473594,1.9063097416974937,1.5382736921310425,20096
17,-0.013788128099671214,0.0023588146661211703,1.9091662145723962,1.5425828695297241,20096
18,-0.013520736893888111,0.002319067544055201,1.9088373579037416,1.5429166555404663,20096
19,-0.013730148440760792,0.002310888986011766,1.910316580420087,1.547216534614563,20096
20,-0.002767630811234948,0.002436943590973491,1.8440345613060483,1.5050925016403198,30144
21,-0.002607824286790031,0.0023952359092994824,1.841925614958356,1.508941411972046,30144
22,-0.0028754978909329245,0.0024253195660656124,1.8400294309968401,1.5089545249938965,30144
23,-0.002738943098077349,0.002426306610403024,1.8390444691773433,1.5103542804718018,30144
24,-0.002752255577932165,0.002396644588550736,1.8364642087820988,1.5122857093811035,30144
25,-0.002797650932601303,0.0024160870343331708,1.8419948987140777,1.5082288980484009,30144
26,-0.002714020122957837,0.0024452779472566057,1.8325936391854742,1.5144402980804443,30144
27,-0.0026765993980180686,0.002404999412131584,1.8386256668218381,1.5119765996932983,30144
28,-0.0027452088168756976,0.002400946260996146,1.8368099369820516,1.512648105621338,30144
29,-0.0027462047655254034,0.0024102795112030087,1.8379950849873246,1.511116623878479,30144
30,0.009390640158538415,0.0015838177852253994,1.8409822051692162,1.489781141281128,40192
31,0.009356836691961452,0.0015968571402904643,1.8403937691336225,1.4913250207901,40192
32,0.0093165372140931,0.0015918250355405538,1.8433048034169872,1.4974106550216675,40192
33,0.009228131449099179,0.0016029645962329028,1.8341578173029953,1.4933993816375732,40192
34,0.009283466759926765,0.0016007954595430407,1.8380954102346092,1.4923455715179443,40192
35,0.009193111588855149,0.001581693938284038,1.8338897281391606,1.4911279678344727,40192
36,0.009278389524407448,0.001602780058405257,1.8426463679902871,1.4904694557189941,40192
37,0.009217559370348693,0.0016017783018874852,1.8357366733490281,1.49285888671875,40192
38,0.009179492501814844,0.0015795092343294898,1.8337629023630908,1.4936939477920532,40192
39,0.009269269543646532,0.0015992802280866301,1.8379224698255017,1.492771863937378,40192
40,0.0041519030987931665,0.001303433331224172,1.8592586934946145,1.4614337682724,50240
41,0.0042584262777914765,0.001309367322415235,1.8741985362046842,1.4701430797576904,50240
42,0.004219597912168095,0.0012714756025839255,1.8736376728221869,1.4701911211013794,50240
43,0.0042645093513308625,0.001280699953504212,1.8788916244628324,1.473245620727539,50240
44,0.0042321637011827175,0.0013029864154872669,1.8745912172991759,1.4719740152359009,50240
45,0.0042211428450740825,0.0012927497444507258,1.874054252342054,1.474956750869751,50240
46,0.0042506652236486055,0.0012744723103192176,1.8759323730590238,1.4735370874404907,50240
47,0.004289705787524344,0.001309988247360643,1.8801226600719865,1.4744869470596313,50240
48,0.004286093641796215,0.0012910356153662658,1.8807305496209745,1.476974606513977,50240
49,0.004220525698163873,0.0013065842153499579,1.8746824055720286,1.473592758178711,50240
50,-0.025733347715228606,0.011995279873149606,1.8068619579266592,1.5457477569580078,60288
51,-0.031176825552277125,0.011904690487079128,1.8180373755230266,1.5646891593933105,60288
52,-0.03288438035305708,0.01195489149366874,1.8170103738262395,1.5791702270507812,60288
53,-0.032230822606735925,0.012020596711414663,1.817750650985985,1.5803700685501099,60288
54,-0.03335089668346818,0.011920784594361408,1.815138965275637,1.5894676446914673,60288
